document_id,external_id,name,file_path
8573437,2-s2.0-84897903133,Laser-micro-engraving method to modify frequency difference of two-frequency HeNe lasers,
386603404,2-s2.0-85105659240,Dynamics of immobility: Capability conversion among aspiring migrants in Pakistan,
3906,2-s2.0-85208470754,Power Quality Improvement in Grid-Connected PV System with ANN-Based Control Scheme,
102934003,2-s2.0-85064216366,Suppression of chaotic vibrations in suspension system of vehicle dynamics using chattering-free optimal sliding mode control,
4266914,2-s2.0-85072488350,Performance improvement of diesel particulate filter by layer coating,
99831353,2-s2.0-85077994673,Low-level dissolved organic carbon subsidies drive a trophic upsurge in a boreal stream,
1320,2-s2.0-84907396268,Non-Cooperative Feedback Control Game for Secondary Transmitter in Cognitive Radio Network,
670731408,2-s2.0-85029440250,Adaptive auto-scaling for virtual resources in software-defined infrastructure,
2645087443,2-s2.0-85192567188,Mapping to IEC 61508 the hardware safety integrity of elements developed to ISO 26262,
14098,2-s2.0-0024513411,Stability testing of pharmaceuticals by high-sensitivity isothermal calorimetry at 25°C: cephalosporins in the solid and aqueous solution states,
146206720,2-s2.0-85176789217,"Corporate Social Responsibility, Environmental Emissions and Time-Consistent Taxation",
5363567,2-s2.0-85132139711,Analysis of Impact of COVID-19 and Other Occupational Infectious Diseases on Construction of Transportation Projects,
65034391,2-s2.0-85175678584,Rutgers Cancer Institute of New Jersey’s Community Outreach and Engagement Approach to Cancer Prevention,
1822,2-s2.0-84958716273,Auditor industry specialization,
3684068823,2-s2.0-84903188971,The Effect of an Active Transport to School Intervention at a Suburban Elementary School,
788190,2-s2.0-85186230246,TREATMENT OF OUT-OF-CONTEXT BUILDINGS DURING THE RESTORATION OF HISTORICAL TERRITORIES USING GREEN STRUCTURES,
531067,2-s2.0-0347087571,Deregulation of the IGF axis in cancer: Epidemiological evidence and potential therapeutic interventions,
6974810,2-s2.0-84873820649,Theory of impurity induced step pinning and recovery in crystal growth from solutions,
4293,2-s2.0-77950896739,NADPH oxidases: Functions and pathologies in the vasculature,
828233,2-s2.0-105020778512,Data-Driven Temperature Control Strategy for Data Centers Based on Multi-Layer Perceptron Model,
93826,2-s2.0-84943279803,Extension of the Eddy Dissipation Concept for turbulence/chemistry interactions to MILD combustion,
7193,2-s2.0-85194172023,Nonparametric Modelling of Ship Dynamics Using Puma Optimizer Algorithm-Optimized Twin Support Vector Regression,
644232,2-s2.0-85049168811,"A ""scale-up"" swiss-roll combustor and its application in waste gas incineration",
11907246,2-s2.0-0030114414,On the transition from power-law creep to diffusional creep,
1964599,2-s2.0-85088529703,Adaptive-Passive Multiple Tuned Mass Damper on Large-Span Floor Structure,
411704294,2-s2.0-85131597417,ARE CONSTITUTIONAL RIGHTS ENOUGH? AN EMPIRICAL ASSESSMENT OF RACIAL BIAS IN POLICE STOPS,
623799,2-s2.0-0000677856,Frying under Low Oxygen Atmosphere Retards the Oxidative Deterioration of Oils and Foods,
63864,2-s2.0-85149810244,Modeling of Frequency Security Constraints and Quantification of Frequency Control Reserve Capacities for Unit Commitment,
2132982,2-s2.0-0028090918,Distributed substation control-system with PC based local control,
385941,2-s2.0-85141010878,Innovative city pilot policyand the knowledge flow of urban industry - university - research - Spatial difference - in - difference analysis based on Yangtze River Delta urban agglomeration,
72282,2-s2.0-79551678754,Monitoring and adaptive control of CO2 laser flame cutting,
6102,2-s2.0-84897427544,"Assessment of atmospheric trace metals in the western bushveld igneous complex, South Africa",
89965823,2-s2.0-85091756061,The accuracy of force fields on the simulation of intrinsically disordered proteins: A benchmark test on the human p53 tumor suppressor,
15452,2-s2.0-85014493088,Contributing Meaning to Research in Developmental Disabilities: Integrating Participatory Action and Methodological Rigor,
58897781,2-s2.0-86000138540,Pilot protection for new energy access to power grid based on generalized S transform and Pearson correlation coefficient,
258457702,2-s2.0-0023415739,DESIGN VERIFICATION OF SIFT.,
983524,2-s2.0-79952751579,Revealing biological information using data structuring and automated learning,
36547622,2-s2.0-84939227048,Acousto-Optic Tunable Filters (AOTFs) Optimised for Operation in the 2-4μm region,
1467771,2-s2.0-105007242079,Detection and prediction of slope stability in unsaturated finite slopes using interpretable machine learning,
2264083774,2-s2.0-105010437708,Deciphering the stability of two-dimensional III-V semiconductors: Building blocks and their versatile assembly,
77084814,2-s2.0-76549083914,"Metabolomic, transcriptional, hormonal, and signaling cross-talk in superroot2",
3098,2-s2.0-50449123222,Dienoic acid contents of rats with linoleic acid and pyridoxine deficiencies,
27353596,2-s2.0-2942596339,"Effects of the application of drill cuttings and recovered oily sands on Caribbean pines, Anzoátegui State, Northeastern Venezuela",
2123,2-s2.0-85098650800,Automated engineering of synthetic metabolic pathways for efficient biomanufacturing,
715425485,2-s2.0-85124400518,Authenticity Discrimination and Analysis of Urban Air Pollution Data,
305249,2-s2.0-105040598803,"Synergistic effect of hydrogen, helium and displacement damage on cavity evolution in pure Fe and CLF-1 steel under multiple beams irradiation",
7544286,2-s2.0-85199263728,Evaluation of a Biodegradable and Sprayable Mulch Material for Weed Control in Vineyards and Orchards,
67167,2-s2.0-105016314296,INNOVATIVE ENERGY LABORATORY DESIGN FOR HYBRID POWER SYSTEMS RESEARCH AND EDUCATION,
58771,2-s2.0-85216335251,Sensing Voltage at Electrically Floating Nodes: A Path Toward Enhancing Performance and Robustness in Capacitive MEMS Resonators,
5129624159,2-s2.0-84866791048,Application of IR digital controller IRMCF143 in photovoltaic inverter system,
113472854,2-s2.0-0029700119,Three-phase active power filter for harmonic and reactive power compensation,
6263000,2-s2.0-79251589332,A regression approach to infer electricity consumption of legacy telecom equipment,
688337369,2-s2.0-84962463320,Adaptive DC-Link Voltage Control of Two-Stage Photovoltaic Inverter during Low Voltage Ride-Through Operation,
8456864,2-s2.0-85121342658,Low Power Visual Odometry Technology Based on Monocular Depth Estimation,
62754,2-s2.0-84922949827,Energy management and driving strategy for in-wheel motor electric ground vehicles with terrain profile preview,
452215388,2-s2.0-85018213083,Traffic light regulation calculation using fuzzy inference,
415791,2-s2.0-85138513893,CO2 responsive expansion hydrogels with programmable swelling for in-depth CO2 conformance control in porous media,
5179315,2-s2.0-105001740748,Post-wildfire wind and water erosion could accelerate toxic metals and nutrients movements on subtropical karst hillslopes,
55536,2-s2.0-84906696529,Controlling interfacial film formation in mixed Polymer-surfactant systems by changing the vapor phase,
2959,2-s2.0-84871890863,Spatial distribution of heavy metals in roadside soils based on Kriging interpolation: A case study of Zhengzhou-Kaifeng section along the 310th national highway,
572219,2-s2.0-26044452702,Handwritten numeral string recognition: Effects of character normalization and feature extraction,
799445,2-s2.0-85089579349,Risk identification and modeling for blockchain-enabled container shipping,
1980349969,2-s2.0-85031320124,Comparative chemometric analysis for classification of acids and bases via a colorimetric sensor array,
7650145,2-s2.0-85133000645,Energy-Efficient Two-Phase Locking Protocol by Omitting Meaningless Read and Write Methods,
1015458024,2-s2.0-85117964367,Reducing health & environmental impacts of chemical warfare agents: Computational chemistry contributions,
71906509,2-s2.0-105011280903,Environmental Press in Older Adults From the Perspective of Gerontological Nursing: A Concept Analysis,
58837504,2-s2.0-85196294633,Research on machine learning forecasting and early warning model for rainfall-induced landslides in Yunnan province,
15258999,2-s2.0-85112238493,Effect of nitromethane on fuel/air explosion characteristics under different ambient conditions,
29396287,2-s2.0-84957374320,Online detection and control of pulp concentration,
31396,2-s2.0-1642370647,Nonlinear Adaptive and Sliding Mode Flight Path Control of F/A-18 Model,
694437515,2-s2.0-0036206344,Lessons learnt at ICA2001,
6690538,2-s2.0-2942621880,Process control system of the Mutnovskaya geothermal power plant,
30856,2-s2.0-84897465403,No praise without effort: Experimental evidence on how rewards affect Wikipedia's contributor community,
5067908921,2-s2.0-84863156314,Environmental Factors Affect Magnetite Magnetosome Synthesis in Magnetospirillum magneticum AMB-1: Implications for Biologically Controlled Mineralization,
4149,2-s2.0-20844454723,Self-recovery experiments in extreme environments using a field programmable transistor array,
111569,2-s2.0-85146245531,A Green Innovative Sports Bike Based on an Induction Generator with a Nonlinear Controller,
3766037298,2-s2.0-85072428376,Study of measured and model based generated turbine performance maps within a 1D model of a heavy-duty diesel engine operated during transient conditions,
549819484,2-s2.0-84879510641,Endogenous Determinants for Renegotiating Concessions: Evidence from Local Infrastructure,
495584,2-s2.0-4444293292,Experimental study of under-floor electric heating system with shape-stabilized PCM plates,
640188708,2-s2.0-85038954019,Effects of fast mold temperature evolution on micro features replication quality during injection molding,
57527,2-s2.0-84860217895,Chronic sympathetic attenuation and energy metabolism in autonomic failure,
30489581,2-s2.0-85122683280,Environmental diversity as a reliable surrogacy strategy of marine biodiversity: A case study of marine mammals,
1033046614,2-s2.0-27744438827,Comparison between theoretical model and experimental calibrations and its inference for track formation in bubble detectors,
645209,2-s2.0-84961744737,"Physiological, anatomical and metabolic implications of salt tolerance in the halophyte Salvadora persica under hydroponic culture condition",
984863,2-s2.0-105021211742,Dynamic Characteristics Analysis and Active Disturbance Rejection Control of Hydrogen Blended Gas Turbine,
58955635,2-s2.0-85137725840,Robust Control of an Off-Road Single-Wheel Module Using Sliding Mode Control and Fuzzy Logic Control,
76361727,2-s2.0-85144398631,"Responding to coercive control in criminal justice domestic violence perpetrator programmes in England and Wales: Conceptual, operational, and methodological complexities",
4281,2-s2.0-105033306881,Sustainable Urban Mobility: Adaptive Traffic Control Systems Using AI and V2X Communication,
3454450454,2-s2.0-70449720975,Rebel voices and radio actors: In pursuit of dialogue and debate in northern Uganda,
682266,2-s2.0-0023611992,Screening loblolly pine seedling responses to SO2 and O3: Analysis of families differing in resistance to fusiform rust disease,
